spec_name,pattern,score_mod,mask_mod,rownorm,batch,heads,sq,sk,dim,value_dim,dtype,device,threads,tile_q,tile_k,median_latency_ms,calls_per_second,tokens_per_second,score_tile_elements,score_tile_bytes,score_tile_kib,q_tiles,kv_tile_interactions,is_best
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,128,128,12.421225997968577,80.50735089785377,82439.52731940226,65536,262144,256.0,8,36,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,128,256,10.994868018315174,90.95152377765764,93134.36034832142,131072,524288,512.0,8,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,128,512,10.876187501708046,91.94398311383979,94150.63870857195,262144,1048576,1024.0,8,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,128,1024,10.896397012402304,91.77345491925429,93976.0178373164,524288,2097152,2048.0,8,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,16,24.829279995174147,40.275030133550445,41241.630856755655,16384,65536,64.0,4,160,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,32,19.247176009230316,51.95567388797363,53202.610061285,32768,131072,128.0,4,80,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,64,15.12499050295446,66.1157439936682,67702.52184951624,65536,262144,256.0,4,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,128,13.098453506245278,76.34489060278796,78177.16797725487,131072,524288,512.0,4,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,256,12.785339014953934,78.21458616235239,80091.73623024885,262144,1048576,1024.0,4,10,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,512,12.263477488886565,81.54293926059897,83499.96980285335,524288,2097152,2048.0,4,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,256,1024,12.91057800699491,77.45586599284735,79314.80677667569,1048576,4194304,4096.0,4,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,16,27.375759498681873,36.52866690504603,37405.354910767135,32768,131072,128.0,2,96,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,32,23.867113486630842,41.8986569347881,42904.224701223015,65536,262144,256.0,2,48,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,64,19.17817750654649,52.14259799496845,53394.02034684769,131072,524288,512.0,2,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,128,17.374014991219155,57.55721981967904,58938.59309535134,262144,1048576,1024.0,2,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,256,16.275492002023384,61.44207498462591,62916.68478425693,524288,2097152,2048.0,2,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,512,18.01668699772563,55.50410017814246,56836.19858241788,1048576,4194304,4096.0,2,3,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,512,1024,28.890336499898694,34.613650138810485,35444.377742141936,2097152,8388608,8192.0,2,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,16,43.576233510975726,22.94828899675613,23499.047932678277,65536,262144,256.0,1,64,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,32,32.976764981867746,30.324381440988812,31052.166595572544,131072,524288,512.0,1,32,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,64,31.66527400026098,31.580336238106078,32338.264307820624,262144,1048576,1024.0,1,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,128,25.058496990823187,39.906623304909935,40864.382264227774,524288,2097152,2048.0,1,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,256,24.5177424949361,40.78678941205701,41765.67235794638,1048576,4194304,4096.0,1,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,512,35.9907095116796,27.784948214913157,28451.786972071073,2097152,8388608,8192.0,1,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,1,1024,1024,42.42330200213473,23.571951093049762,24137.677919282956,4194304,16777216,16384.0,1,1,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,16,16,3.4743825090117753,287.82092858406423,36841.07885876022,1024,4096,4.0,8,36,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,16,32,1.7512129998067394,571.0327642099265,73092.1938188706,2048,8192,8.0,8,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,16,64,1.0591470054350793,944.1559999399868,120851.96799231831,4096,16384,16.0,8,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,16,128,0.7408024976029992,1349.8874575014006,172785.59456017928,8192,32768,32.0,8,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,32,16,1.3197855150792748,757.6988749872237,96985.45599836463,2048,8192,8.0,4,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,32,32,0.8098340185824782,1234.8209349742872,158057.07967670876,4096,16384,16.0,4,10,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,32,64,0.5384874966694042,1857.0533321295184,237702.82651257835,8192,32768,32.0,4,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,32,128,0.431496519013308,2317.515798937786,296642.0222640366,16384,65536,64.0,4,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,64,16,1.1249234958086163,888.9493407559961,113785.5156167675,4096,16384,16.0,2,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,64,32,0.6390009948518127,1564.9427904754743,200312.67718086072,8192,32768,32.0,2,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,64,64,0.3742030094144866,2672.3462260891342,342060.3169394092,16384,65536,64.0,2,3,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,64,128,0.2963224978884682,3374.7015738791,431961.8014565248,32768,131072,128.0,2,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,128,16,0.8782649965723976,1138.6085109877965,145741.88940643796,8192,32768,32.0,1,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,128,32,0.5439340020529926,1838.4583354334509,235322.6669354817,16384,65536,64.0,1,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,128,64,0.377318006940186,2650.284326765576,339236.39382599376,32768,131072,128.0,1,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,128,128,64,64,float32,cpu,8,128,128,0.2278809988638386,4388.25529546459,561696.6778194675,65536,262144,256.0,1,1,True
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,16,16,7.755462502245791,128.94137515466352,33008.99203959386,1024,4096,4.0,16,136,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,16,32,3.6050745111424476,277.3867771412858,71011.01494816916,2048,8192,8.0,16,72,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,16,64,2.2541375074069947,443.6286591718761,113568.93674800028,4096,16384,16.0,16,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,16,128,2.020763495238498,494.86246280491935,126684.79047805935,8192,32768,32.0,16,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,16,256,1.3237254897831008,755.4436382152429,193393.5713831022,16384,65536,64.0,16,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,32,16,4.20599700009916,237.755756833974,60865.473749497345,2048,8192,8.0,8,72,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,32,32,2.043097498244606,489.4529022032393,125299.94296402927,4096,16384,16.0,8,36,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,32,64,1.764116488629952,566.8559907722533,145115.13363769685,8192,32768,32.0,8,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,32,128,1.3051855057710782,766.1746131705772,196140.70097166777,16384,65536,64.0,8,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,32,256,1.0899645130848512,917.4610622595126,234870.03193843522,32768,131072,128.0,8,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,64,16,3.230849513784051,309.5161182016105,79236.12625961228,4096,16384,16.0,4,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,64,32,1.7738175083650276,563.7558515936204,144321.49800796682,8192,32768,32.0,4,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,64,64,1.0090494906762615,991.0316681591142,253704.10704873325,16384,65536,64.0,4,10,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,64,128,0.9949429950211197,1005.0827082598565,257301.17331452327,32768,131072,128.0,4,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,64,256,0.7498915219912305,1333.5262110240183,341382.7100221487,65536,262144,256.0,4,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,128,16,2.422475998173468,412.8007876049108,105677.00162685716,8192,32768,32.0,2,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,128,32,1.4365014940267429,696.1357187292862,178210.74399469726,16384,65536,64.0,2,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,128,64,0.9491484961472452,1053.5759199526415,269715.4355078762,32768,131072,128.0,2,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,128,128,0.9355260117445141,1068.917365681002,273642.8456143365,65536,262144,256.0,2,3,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,128,256,0.6699890072923154,1492.5618019337162,382095.82129503135,131072,524288,512.0,2,2,True
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,256,16,2.284066518768668,437.81562042207787,112080.79882805193,16384,65536,64.0,1,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,256,32,1.583260003826581,631.6081992743455,161691.69901423244,32768,131072,128.0,1,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,256,64,1.1820759973488748,845.9692965957946,216568.13992852342,65536,262144,256.0,1,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,256,128,0.9743344999151304,1026.3415696427717,262743.44182854955,131072,524288,512.0,1,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,256,256,64,64,float32,cpu,8,256,256,0.7785375055391341,1284.4596347448976,328821.6664946938,262144,1048576,1024.0,1,1,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,16,16,29.565890014055185,33.822759927897145,17317.25308308334,1024,4096,4.0,32,528,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,16,32,17.162238000310026,58.267459056443315,29832.939036898977,2048,8192,8.0,32,272,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,16,64,9.909479500493035,100.91347380558648,51667.69858846028,4096,16384,16.0,32,144,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,16,128,5.194829005631618,192.49911766410762,98559.5482440231,8192,32768,32.0,32,80,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,16,256,4.81320200196933,207.76190145164244,106374.09354324093,16384,65536,64.0,32,48,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,16,512,3.9094434905564412,255.7908823635835,130964.93177015476,32768,131072,128.0,32,32,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,32,16,15.9305970009882,62.77228655887588,32139.41071814445,2048,8192,8.0,16,272,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,32,32,9.517125494312495,105.07374317987164,53797.75650809428,4096,16384,16.0,16,136,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,32,64,6.141528501757421,162.82591535866786,83366.86866363794,8192,32768,32.0,16,72,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,32,128,3.8798000023234636,257.7452444458834,131965.5651562923,16384,65536,64.0,16,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,32,256,3.4131720021832734,292.9825978181993,150007.09008291803,32768,131072,128.0,16,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,32,512,2.6032150053652003,384.1403794688529,196679.8742880527,65536,262144,256.0,16,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,64,16,11.081115997512825,90.24361808182964,46204.732457896775,4096,16384,16.0,8,144,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,64,32,5.154086509719491,194.02080235056525,99338.6508034894,8192,32768,32.0,8,72,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,64,64,3.587475512176752,278.74754729496,142718.7442150195,16384,65536,64.0,8,36,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,64,128,2.9584324947791174,338.0168389053143,173064.6215195209,32768,131072,128.0,8,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,64,256,2.5628240109654143,390.19456494919467,199779.61725398767,65536,262144,256.0,8,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,64,512,2.093362490995787,477.7003525673722,244582.58051449456,131072,524288,512.0,8,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,128,16,10.15955800539814,98.42947886794524,50395.89318038796,8192,32768,32.0,4,80,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,128,32,5.599853000603616,178.57611617522969,91430.9714817176,16384,65536,64.0,4,40,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,128,64,3.9084455056581646,255.8561961660521,130998.37243701867,32768,131072,128.0,4,20,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,128,128,2.815311003359966,355.20054402747627,181862.67854206785,65536,262144,256.0,4,10,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,128,256,2.613647491671145,382.60706663261925,195894.81811590106,131072,524288,512.0,4,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,128,512,1.9455150031717494,514.0027182364115,263169.3917370427,262144,1048576,1024.0,4,4,True
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,256,16,6.535183492815122,153.01789170868958,78345.16055484906,16384,65536,64.0,2,48,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,256,32,4.462785509531386,224.07529957786494,114726.55338386685,32768,131072,128.0,2,24,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,256,64,2.92455249291379,341.9326554825077,175069.51960704394,65536,262144,256.0,2,12,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,256,128,2.746662008576095,364.07828734574184,186408.08312101982,131072,524288,512.0,2,6,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,256,256,2.772813488263637,360.6445237779804,184649.99617432596,262144,1048576,1024.0,2,3,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,256,512,2.547782496549189,392.49818277440755,200959.06958049667,524288,2097152,2048.0,2,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,512,16,6.584331989870407,151.8756954446463,77760.35606765891,32768,131072,128.0,1,32,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,512,32,5.047626502346247,198.11291495818443,101433.81245859043,65536,262144,256.0,1,16,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,512,64,3.6699975025840104,272.47974945375563,139509.63172032288,131072,524288,512.0,1,8,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,512,128,3.026384496479295,330.4272808571868,169178.76779887965,262144,1048576,1024.0,1,4,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,512,256,2.8411869861884043,351.965571031124,180206.3723679355,524288,2097152,2048.0,1,2,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,512,512,64,64,float32,cpu,8,512,512,2.7832355117425323,359.2940646887329,183958.56112063123,1048576,4194304,4096.0,1,1,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,16,119.75517349492293,8.350369932388729,8550.778810766058,1024,4096,4.0,64,2080,False
causal_softmax,parallel,"[{""name"":""scale"",""value"":null}]","{""name"":""causal"",""value"":null}","{""name"":""softmax"",""value"":null}",1,4,1024,1024,64,64,float32,cpu,8,16,32,66.10116601223126,15.128326175289578,15491.406003496528,2048,8192,8.0,64,1056,False
